time,seconds_elapsed,z,y,x
1750742373872996000,0.07899609375,-0.9855758547782898,-0.9660934209823608,-1.2679778337478638
1750742373898069200,0.1040693359375,-1.2769767045974731,-2.067760944366455,-0.3756438195705414
1750742373923142100,0.12914208984375,-1.4454858303070068,-2.155146837234497,0.4090733230113983
1750742373948216000,0.154216064453125,-1.4132288694381714,-1.5749294757843018,0.8384010195732117
1750742373973289000,0.1792890625,-0.8148558735847473,-0.20531783998012543,1.285375952720642
1750742373998362000,0.204362060546875,-0.024566853418946266,-0.6185008883476257,1.3871959447860718
1750742374023434800,0.229434814453125,0.3254368007183075,-1.2458091974258423,1.0213994979858398
1750742374048508000,0.2545078125,0.3936903476715088,-0.021112671121954918,0.6492283940315247
1750742374073581800,0.279581787109375,0.17987045645713806,-0.20659874379634857,0.3221234083175659
1750742374098655000,0.304655029296875,0.1393386870622635,-0.4200862944126129,0.5028696656227112
1750742374123728000,0.329727783203125,0.6299781799316406,-0.9231760501861572,0.6383978724479675
1750742374148800800,0.35480078125,0.8567711114883423,-1.4147448539733887,0.7223715782165527
1750742374173875000,0.379875,0.7574234008789062,-1.3271281719207764,0.8125766515731812
1750742374198947800,0.40494775390625,0.7202783823013306,-1.774336338043213,0.7049926519393921
1750742374224021000,0.43002099609375,1.0671380758285522,-1.9073470830917358,0.7213614583015442
1750742374249094000,0.455093994140625,1.4559555053710938,-2.41996169090271,0.43864667415618896
1750742374274168000,0.48016796875,2.061844825744629,-2.588744640350342,0.2575841546058655
1750742374299240700,0.50524072265625,2.0631163120269775,-2.9898343086242676,0.11645989120006561
1750742374324313900,0.53031396484375,1.7364211082458496,-2.161245107650757,-0.4499050974845886
1750742374349387800,0.5553876953125,2.3510982990264893,-1.91023850440979,-1.1013953685760498
1750742374374461000,0.5804609375,2.943572759628296,-3.414161205291748,-0.6427298784255981
1750742374399534000,0.6055341796875,3.0917000770568848,-4.470565319061279,0.4663432240486145
1750742374424606700,0.630606689453125,3.7974019050598145,-3.4805309772491455,0.8126347661018372
1750742374449681000,0.655680908203125,4.094202041625977,-2.6302318572998047,0.873119056224823
1750742374474753800,0.68075390625,3.353015184402466,-3.3314173221588135,1.1064367294311523
1750742374499827000,0.705826904296875,3.2839553356170654,-3.024144411087036,2.20510196685791
1750742374524899800,0.73089990234375,2.5389978885650635,-2.961050510406494,2.1583335399627686
1750742374549974000,0.75597412109375,2.2227134704589844,-3.170419216156006,2.532064437866211
1750742374575047000,0.781046875,1.9772635698318481,-4.071273326873779,3.662886381149292
1750742374600119800,0.806119873046875,1.7545430660247803,-4.775367259979248,3.812335968017578
1750742374625193000,0.83119287109375,1.7287184000015259,-4.569375514984131,2.182614326477051
1750742374650267000,0.856266845703125,2.396636962890625,-3.8604772090911865,0.7872300148010254
1750742374675340000,0.881340087890625,2.535524606704712,-3.0750460624694824,0.029032062739133835
1750742374700413000,0.906412841796875,1.747261643409729,-2.8473448753356934,-0.9077960848808289
1750742374725487000,0.931487060546875,1.9240305423736572,-1.276482343673706,-1.7602274417877197
1750742374750559700,0.956559814453125,0.9484689235687256,0.4961296021938324,-1.6849042177200317
1750742374775633000,0.9816328125,1.3143666982650757,3.6100125312805176,-0.6260174512863159
1750742374800705800,1.006705810546875,0.4724787473678589,2.904536724090576,-1.196918249130249
1750742374825780000,1.031780029296875,-0.6638413667678833,-0.5504809021949768,-0.01637174002826214
1750742374850852900,1.056852783203125,0.19970892369747162,-1.7518941164016724,0.41287150979042053
1750742374875926000,1.081926025390625,0.35165736079216003,-2.2089462280273438,0.3317015767097473
1750742374901000000,1.107,0.6586732864379883,-0.7448720335960388,-0.44009679555892944
1750742374926072800,1.13207275390625,1.3549933433532715,2.0902185440063477,-1.7924880981445312
1750742374951146000,1.15714599609375,1.199819803237915,1.370475172996521,-1.527107834815979
1750742374976219000,1.182218994140625,1.4327101707458496,-0.10650049149990082,0.49778759479522705
1750742375001293000,1.20729296875,1.206442952156067,-0.6823214888572693,-0.7132530212402344
1750742375026366000,1.232365966796875,0.40827256441116333,-0.9428149461746216,-0.016884665936231613
1750742375051438800,1.25743896484375,0.014418728649616241,-0.40576016902923584,0.13216672837734222
1750742375076512800,1.2825126953125,0.7582973837852478,-1.6531970500946045,0.017392031848430634
1750742375101586000,1.3075859375,2.3090121746063232,-3.5366456508636475,0.5547700524330139
1750742375126658800,1.332658935546875,3.929072618484497,-4.050461292266846,1.5253679752349854
1750742375151733000,1.35773291015625,5.469159126281738,-4.031617641448975,2.0430691242218018
1750742375176806000,1.382805908203125,5.3282694816589355,-2.950232744216919,1.3116624355316162
1750742375201880000,1.407880126953125,2.6614036560058594,-0.5461265444755554,0.27558764815330505
1750742375226953000,1.432952880859375,1.2921608686447144,0.0907130315899849,0.02970844693481922
1750742375252025900,1.45802587890625,1.4194302558898926,0.40243902802467346,-0.3450053334236145
1750742375277099800,1.483099853515625,0.5708295702934265,1.4718364477157593,-0.8892900347709656
1750742375302173000,1.5081728515625,-0.06756874173879623,2.6786351203918457,-0.9838739633560181
1750742375327245800,1.533245849609375,0.6079819202423096,1.0788474082946777,-0.48856121301651
1750742375352320000,1.558320068359375,1.0390713214874268,-1.493140459060669,-0.2786608636379242
1750742375377393000,1.583392822265625,-0.40037211775779724,-0.6838839650154114,-0.023227933794260025
1750742375402467000,1.608467041015625,1.251512885093689,-1.085201621055603,-1.6934138536453247
1750742375427539700,1.633539794921875,4.370830059051514,-2.354310989379883,-3.1450297832489014
1750742375452612900,1.65861279296875,1.234582543373108,-0.651446521282196,-1.0961006879806519
1750742375477686800,1.683686767578125,-0.7898707389831543,1.2459203004837036,0.5240075588226318
1750742375502760000,1.708760009765625,0.21073471009731293,-0.32527080178260803,0.00031567271798849106
1750742375527833900,1.733833740234375,0.42697566747665405,-0.8483401536941528,0.06709816306829453
