time,seconds_elapsed,z,y,x
1750742373832424200,0.038424072265625,-203.1055450439453,25.552536010742188,-142.2324676513672
1750742373873552100,0.07955224609375,-204.87901306152344,26.757232666015625,-141.54824829101562
1750742373914681000,0.12068115234375,-203.2101287841797,25.696624755859375,-142.46002197265625
1750742373955810000,0.16181005859375,-200.0811004638672,23.322982788085938,-143.343505859375
1750742373996938000,0.20293798828125,-197.96347045898438,20.985824584960938,-142.86619567871094
1750742374038069000,0.244069091796875,-195.30636596679688,20.212844848632812,-144.1872100830078
1750742374079197000,0.285197021484375,-194.949951171875,20.07818603515625,-144.70559692382812
1750742374120327000,0.326326904296875,-193.93832397460938,20.184890747070312,-145.16940307617188
1750742374161455900,0.367455810546875,-191.1724090576172,20.694931030273438,-146.96469116210938
1750742374202587000,0.4085869140625,-187.4130401611328,21.169540405273438,-148.82293701171875
1750742374243716900,0.449716796875,-183.81747436523438,22.568557739257812,-151.01101684570312
1750742374284847900,0.490847900390625,-179.3780059814453,25.0069580078125,-153.83164978027344
1750742374325975000,0.53197509765625,-174.55624389648438,28.141387939453125,-155.85467529296875
1750742374367103000,0.57310302734375,-171.3289031982422,31.677993774414062,-157.88958740234375
1750742374408234000,0.61423388671875,-163.84564208984375,36.983428955078125,-159.4234619140625
1750742374449365000,0.655364990234375,-156.84832763671875,44.82063293457031,-159.47085571289062
1750742374490496800,0.696496826171875,-150.5127716064453,52.726104736328125,-158.17037963867188
1750742374531629800,0.7376298828125,-145.79647827148438,60.09434509277344,-154.68089294433594
1750742374572764000,0.778763916015625,-141.91226196289062,67.6412353515625,-149.9829559326172
1750742374613897000,0.81989697265625,-138.8082733154297,75.59774780273438,-142.54942321777344
1750742374655028700,0.86102880859375,-135.78244018554688,80.33125305175781,-134.24813842773438
1750742374696160800,0.902160888671875,-132.85670471191406,81.99014282226562,-125.67048645019531
1750742374737294000,0.943294189453125,-129.6416473388672,80.27615356445312,-120.58769226074219
1750742374778428000,0.984427978515625,-128.3719940185547,78.43403625488281,-122.84574890136719
1750742374819561000,1.02556103515625,-128.7285919189453,77.04179382324219,-127.41522216796875
1750742374860692000,1.06669189453125,-128.30677795410156,77.18009948730469,-124.94816589355469
1750742374901825000,1.107824951171875,-127.65216064453125,77.65005493164062,-120.69207763671875
1750742374942957800,1.148957763671875,-125.25506591796875,75.09733581542969,-121.87922668457031
1750742374984089900,1.19008984375,-124.36268615722656,74.46693420410156,-121.89436340332031
1750742375025222000,1.231221923828125,-123.29588317871094,74.09419250488281,-119.28480529785156
1750742375066351900,1.272351806640625,-123.74736022949219,74.41780090332031,-117.52186584472656
1750742375107483000,1.31348291015625,-123.62945556640625,75.22860717773438,-110.59811401367188
1750742375148612900,1.35461279296875,-126.48246765136719,77.22296142578125,-97.44078063964844
1750742375189746000,1.395745849609375,-130.8041534423828,75.75602722167969,-86.17610168457031
1750742375230880000,1.4368798828125,-131.3345184326172,73.52735900878906,-83.54391479492188
1750742375272010800,1.4780107421875,-129.92420959472656,70.97560119628906,-83.1060791015625
1750742375313141000,1.51914111328125,-126.60247802734375,68.63465881347656,-86.88931274414062
1750742375354271000,1.56027099609375,-125.65341186523438,65.79092407226562,-85.438232421875
1750742375395402000,1.601402099609375,-126.39129638671875,63.36320495605469,-82.29258728027344
1750742375436532000,1.642531982421875,-127.72071838378906,53.11445617675781,-77.74574279785156
1750742375477661000,1.683660888671875,-127.01176452636719,50.75144958496094,-78.43211364746094
1750742375518788900,1.724788818359375,-126.91896057128906,51.0738525390625,-78.17938232421875
1750742375559916000,1.765916015625,-128.33792114257812,50.035430908203125,-76.66671752929688
1750742375601046800,1.807046875,-128.37159729003906,49.7347412109375,-76.49282836914062
1750742375642176800,1.8481767578125,-128.23831176757812,49.84635925292969,-76.190185546875
1750742375683308800,1.889308837890625,-128.67320251464844,49.626617431640625,-75.92677307128906
1750742375724438800,1.930438720703125,-128.66964721679688,49.80271911621094,-75.91128540039062
1750742375765568000,1.971568115234375,-129.1909637451172,49.802093505859375,-75.5660400390625
1750742375806698800,2.01269873046875,-129.40232849121094,50.443267822265625,-75.38699340820312
1750742375847829000,2.0538291015625,-129.5924835205078,50.503448486328125,-75.02944946289062
1750742375888958000,2.0949580078125,-130.03497314453125,50.89067077636719,-74.57020568847656
1750742375930086000,2.1360859375,-130.17308044433594,51.31935119628906,-74.74137878417969
1750742375971213800,2.1772138671875,-130.11155700683594,51.382965087890625,-74.64179992675781
1750742376012343000,2.218343017578125,-130.19732666015625,51.082611083984375,-74.458740234375
1750742376053470200,2.25947021484375,-130.37545776367188,50.33448791503906,-74.41340637207031
1750742376094603000,2.30060302734375,-130.68524169921875,50.11146545410156,-74.08198547363281
1750742376135735300,2.3417353515625,-131.36781311035156,49.80299377441406,-73.54336547851562
1750742376176866000,2.382865966796875,-131.74940490722656,49.84326171875,-72.78022766113281
1750742376217995300,2.423995361328125,-131.98867797851562,49.712005615234375,-72.36029052734375
1750742376259128000,2.465128173828125,-132.3973846435547,50.20939636230469,-71.93942260742188
1750742376300265000,2.506264892578125,-132.84786987304688,50.31785583496094,-71.61886596679688
1750742376341397000,2.54739697265625,-133.24827575683594,50.62678527832031,-71.58729553222656
