window_id,start_index,end_index,best_match,dtw_distance,label,similarity_score
U_637,25440,25639,Agg_67,328.70615219151614,Aggressive,0.5847570774461706
U_638,25480,25679,Agg_68,326.7488039094988,Aggressive,0.586628393063705
U_639,25520,25719,Agg_151,350.64520052616666,Aggressive,0.5641863575243083
U_640,25560,25759,Agg_11,369.0647643707136,Aggressive,0.5474754975542325
U_641,25600,25799,Agg_169,332.5766601800694,Aggressive,0.5810742470973232
U_642,25640,25839,Agg_170,316.57705665537634,Aggressive,0.5964499093790078
U_643,25680,25879,Agg_50,315.6017302214278,Aggressive,0.5974002497845873
U_644,25720,25919,Agg_23,313.68658888546884,Aggressive,0.5992707368430645
U_645,25760,25959,Agg_24,328.8420511295842,Aggressive,0.5846273736026084
U_646,25800,25999,Agg_25,331.8542763646569,Aggressive,0.5817598382114655
U_647,25840,26039,Agg_68,337.45794900841065,Aggressive,0.5764627011476791
U_648,25880,26079,Agg_151,353.2825466325174,Aggressive,0.5617627366629293
U_649,25920,26119,Agg_48,339.38460405091337,Aggressive,0.5746526039189178
U_650,25960,26159,Agg_49,338.1805314624549,Aggressive,0.5757831658977185
U_651,26000,26199,Agg_50,324.8501506963596,Aggressive,0.588449315127521
U_652,26040,26239,Agg_51,348.7584039847769,Aggressive,0.565926665367414
U_653,26080,26279,Agg_173,392.1511524705735,Aggressive,0.5272279370031238
U_654,26120,26319,Agg_71,368.2043321368008,Aggressive,0.5482449749139886
U_655,26160,26359,Agg_49,356.11209704844873,Aggressive,0.559174063262521
U_656,26200,26399,Agg_117,337.3985440484611,Aggressive,0.5765186027738781
U_657,26240,26439,Agg_118,325.9268234434284,Aggressive,0.5874160288332677
U_658,26280,26479,Agg_51,357.5834692719605,Aggressive,0.5578326654203809
U_659,26320,26519,Agg_32,397.48712709510306,Aggressive,0.5226556694688749
U_660,26360,26559,Agg_33,334.6576870482495,Aggressive,0.5791037247937266
U_661,26400,26599,Agg_33,310.0301989068132,Aggressive,0.6028581527101565
U_662,26440,26639,Agg_149,325.9630223858382,Aggressive,0.5873813201362974
U_663,26480,26679,Agg_11,341.49755846725503,Aggressive,0.5726740119787015
U_664,26520,26719,Agg_71,355.375544755681,Aggressive,0.5598467628670876
U_665,26560,26759,Agg_169,340.1913801217821,Aggressive,0.5738963251360257
U_666,26600,26799,Agg_169,333.1547368856107,Aggressive,0.5805261952128804
U_667,26640,26839,Agg_50,315.9050268205566,Aggressive,0.5971045609642991
U_668,26680,26879,Agg_118,325.13201558315075,Aggressive,0.5881786329889401
U_669,26720,26919,Agg_118,332.38788084992046,Aggressive,0.5812533334329222
U_670,26760,26959,Agg_118,353.1870030266235,Aggressive,0.5618503555812966
U_671,26800,26999,Agg_168,364.72290802012407,Aggressive,0.5513694398752872
U_672,26840,27039,Agg_168,352.97614545688987,Aggressive,0.5620437723235954
U_673,26880,27079,Agg_169,343.9005429136672,Aggressive,0.5704321110148382
U_674,26920,27119,Agg_171,355.0848969672697,Aggressive,0.5601124366414383
U_675,26960,27159,Agg_169,373.0489985790953,Aggressive,0.5439264849866812
U_676,27000,27199,Agg_170,356.39791664061767,Aggressive,0.5589132394897732
U_677,27040,27239,Agg_171,334.489691221085,Aggressive,0.5792625516233076
U_678,27080,27279,Agg_172,319.4631559576828,Aggressive,0.5936465929959839
U_679,27120,27319,Agg_172,369.1159238036506,Aggressive,0.5474297801313877
U_680,27160,27359,Agg_168,381.1872565683357,Aggressive,0.5367485477913244
U_681,27200,27399,Agg_67,411.7979762288092,Aggressive,0.5105878771979716
U_682,27240,27439,Agg_6,410.5421458103353,Aggressive,0.5116356235971793
U_683,27280,27479,Agg_2,397.97261377696515,Aggressive,0.5222416408338404
U_684,27320,27519,Agg_173,374.1597595466122,Aggressive,0.5429411665166027
U_685,27360,27559,Agg_173,322.2399428566459,Aggressive,0.5909618908101512
U_686,27400,27599,Agg_6,282.95109387026434,Aggressive,0.6301035188834309
U_687,27440,27639,Agg_118,357.18731829617076,Aggressive,0.5581935053284236
U_688,27480,27679,Agg_171,386.5584448097737,Aggressive,0.5320631307652373
U_689,27520,27719,Agg_2,371.33725472840007,Aggressive,0.545448417268557
U_690,27560,27759,Agg_170,374.1646675547742,Aggressive,0.5429368167518108
U_691,27600,27799,Agg_11,401.0885276976335,Aggressive,0.519592149983093
U_692,27640,27839,Agg_6,388.8095728993741,Aggressive,0.5301116011155987
U_693,27680,27879,Agg_115,390.13540755230173,Aggressive,0.5289655703596828
U_694,27720,27919,Agg_2,397.26097194254993,Aggressive,0.5228486492381023
U_695,27760,27959,Agg_168,319.02536046763026,Aggressive,0.5940709817993562
U_696,27800,27999,Agg_2,294.04947887048183,Aggressive,0.6187911595124328
U_697,27840,28039,Agg_3,307.02170981029866,Aggressive,0.6058259884646521
U_698,27880,28079,Agg_6,319.2926465596554,Aggressive,0.5938118447987061
U_699,27920,28119,Agg_6,279.4942384521521,Aggressive,0.6336690847982969
U_700,27960,28159,Agg_6,333.5532967240763,Aggressive,0.5801486373178983
U_701,28000,28199,Agg_172,368.18258116029625,Aggressive,0.5482644406394607
U_702,28040,28239,Agg_172,394.0811666921703,Aggressive,0.5255695554375236
U_703,28080,28279,Agg_117,398.5425747281329,Aggressive,0.5217559900946628
U_704,28120,28319,Agg_11,390.3884467349571,Aggressive,0.5287471289561501
U_705,28160,28359,Agg_2,361.7591305846667,Aggressive,0.5540433616607181
U_706,28200,28399,Agg_3,341.75767595198715,Aggressive,0.5724309067559139
U_707,28240,28439,Agg_6,337.19944369680275,Aggressive,0.5767060009640657
U_708,28280,28479,Agg_6,323.198051373773,Aggressive,0.5900383755468547
U_709,28320,28519,Agg_6,313.89209408361177,Aggressive,0.599069743114248
U_710,28360,28559,Agg_172,354.09155381713055,Aggressive,0.5610213785495207
U_711,28400,28599,Agg_5,378.91508380788304,Aggressive,0.5387430169701836
U_712,28440,28639,Agg_6,378.57159351650665,Aggressive,0.5390451702717497
U_713,28480,28679,Agg_11,384.99493981321046,Aggressive,0.5334227779189573
U_714,28520,28719,Agg_172,399.4405556001669,Aggressive,0.5209917571805228
U_715,28560,28759,Agg_28,391.72368345362986,Aggressive,0.527595950757752
U_716,28600,28799,Agg_152,383.2556479122652,Aggressive,0.534939374760302
U_717,28640,28839,Agg_2,391.63267273326704,Aggressive,0.5276743362573614
U_718,28680,28879,Agg_168,345.0163048435192,Aggressive,0.5693941296904625
U_719,28720,28919,Agg_168,347.69009124137176,Aggressive,0.5669144147297082
U_720,28760,28959,Agg_169,363.97400742417585,Aggressive,0.5520438775355356
U_721,28800,28999,Agg_2,371.74974730025275,Aggressive,0.5450812761043724
U_722,28840,29039,Agg_168,398.0333354489867,Aggressive,0.5221898797738734
U_723,28880,29079,Agg_11,382.50523774269413,Aggressive,0.5355950348631924
U_724,28920,29119,Agg_172,388.19635935968387,Aggressive,0.5306424927542978
U_725,28960,29159,Agg_168,366.96037372159765,Aggressive,0.5493593489685953
U_726,29000,29199,Agg_172,367.477764649413,Aggressive,0.5488955802901168
U_727,29040,29239,Agg_2,373.4492956983844,Aggressive,0.543571189037731
U_728,29080,29279,Agg_168,324.27693334194447,Aggressive,0.5890001748948325
U_729,29120,29319,Agg_168,351.51139007304454,Aggressive,0.5633892113004082
U_730,29160,29359,Agg_2,320.402691289272,Aggressive,0.5927368523913153
U_731,29200,29399,Agg_3,351.08123105598116,Aggressive,0.563784941782805
U_732,29240,29439,Agg_67,386.78922099107575,Aggressive,0.5318627381025333
U_733,29280,29479,Agg_6,384.59646960834976,Aggressive,0.5337698487562248
U_734,29320,29519,Agg_3,386.3044855379626,Aggressive,0.5322837415425705
U_735,29360,29559,Agg_4,381.54757124868223,Aggressive,0.5364329495382592
U_736,29400,29599,Agg_11,386.65154656699,Aggressive,0.5319822775101793
U_737,29440,29639,Agg_3,344.51746522132146,Aggressive,0.5698579611715379
U_738,29480,29679,Agg_4,328.481976264307,Aggressive,0.5849710969683608
U_739,29520,29719,Agg_67,378.1132667058841,Aggressive,0.5394486041402976
U_740,29560,29759,Agg_8,364.8916893532884,Aggressive,0.5512175542248962
U_741,29600,29799,Agg_8,324.54540994472706,Aggressive,0.5887421056964085
U_742,29640,29839,Agg_9,361.51047132538935,Aggressive,0.5542682909436334
U_743,29680,29879,Agg_67,323.82846388111346,Aggressive,0.589431511917746
U_744,29720,29919,Agg_68,322.6092132374166,Aggressive,0.5906057821534109
U_745,29760,29959,Agg_69,321.49702990752576,Aggressive,0.5916789751308709
U_746,29800,29999,Agg_70,327.0160929232842,Aggressive,0.5863724997642497
U_747,29840,30039,Agg_33,318.76281822466217,Aggressive,0.5943256296759244
U_748,29880,30079,Agg_69,334.9446607439646,Aggressive,0.57883251448163
U_749,29920,30119,Agg_69,334.0661606718693,Aggressive,0.5796631597838987
U_750,29960,30159,Agg_70,333.1198935767865,Aggressive,0.5805592141452975
U_751,30000,30199,Agg_71,362.23365099007447,Aggressive,0.5536143788133553
U_752,30040,30239,Agg_168,314.4881960378245,Aggressive,0.5984871087166684
U_753,30080,30279,Agg_169,281.81672340251345,Aggressive,0.6312713456624927
U_754,30120,30319,Agg_170,285.33955907202574,Aggressive,0.6276516685570943
U_755,30160,30359,Agg_51,304.4220378706094,Aggressive,0.6084022960352071
U_756,30200,30399,Agg_52,311.5292622633885,Aggressive,0.6013847775400497
U_757,30240,30439,Agg_148,338.7259736182126,Aggressive,0.5752707485697433
U_758,30280,30479,Agg_149,324.6756802911905,Aggressive,0.5886169259821354
U_759,30320,30519,Agg_48,328.1967078207119,Aggressive,0.5852435544423001
U_760,30360,30559,Agg_49,345.2141087228365,Aggressive,0.5692103120680992
U_761,30400,30599,Agg_169,331.65912839416245,Aggressive,0.5819451855756271
U_762,30440,30639,Agg_169,327.16697209081434,Aggressive,0.5862281025350938
U_763,30480,30679,Agg_31,352.78079180411976,Aggressive,0.5622230269560494
U_764,30520,30719,Agg_32,352.8322582687521,Aggressive,0.5621757962771423
U_765,30560,30759,Agg_33,354.62881566118676,Aggressive,0.5605295831607378
U_766,30600,30799,Agg_68,348.72292671281394,Aggressive,0.5659594395912415
U_767,30640,30839,Agg_67,348.55261182423516,Aggressive,0.566116804450885
U_768,30680,30879,Agg_68,361.2495437215238,Aggressive,0.5545044159682563
U_769,30720,30919,Agg_67,332.64444526394414,Aggressive,0.5810099559457862
U_770,30760,30959,Agg_68,323.9296006776318,Aggressive,0.5893342111738227
U_771,30800,30999,Agg_69,320.23740007836574,Aggressive,0.5928968007346359
U_772,30840,31039,Agg_26,345.26191836284073,Aggressive,0.5691658918433149
U_773,30880,31079,Agg_149,349.657553124028,Aggressive,0.5650966565904388
U_774,30920,31119,Agg_69,361.40745873598496,Aggressive,0.5543614996149773
U_775,30960,31159,Agg_148,342.00188931589764,Aggressive,0.5722027594183029
U_776,31000,31199,Agg_68,340.96295538085775,Aggressive,0.5731739750300768
U_777,31040,31239,Agg_68,322.50214654229126,Aggressive,0.5907090106276378
U_778,31080,31279,Agg_48,339.71290023619025,Aggressive,0.5743447360830004
U_779,31120,31319,Agg_50,315.54122174632283,Aggressive,0.5974592580055522
U_780,31160,31359,Agg_50,303.8269482133344,Aggressive,0.6089935766799587
U_781,31200,31399,Agg_171,331.17430373658465,Aggressive,0.5824059172872902
U_782,31240,31439,Agg_114,339.8815766601446,Aggressive,0.574186619759233
U_783,31280,31479,Agg_116,325.1099697469224,Aggressive,0.5881997996862937
U_784,31320,31519,Agg_115,337.92008324432595,Aggressive,0.5760280057677069
U_785,31360,31559,Agg_172,342.35603618391184,Aggressive,0.5718720722869691
U_786,31400,31599,Agg_52,362.0674328021313,Aggressive,0.5537646079905926
U_787,31440,31639,Agg_67,339.6198334699788,Aggressive,0.5744319949807694
U_788,31480,31679,Agg_68,312.9019233496067,Aggressive,0.600038797066591
U_789,31520,31719,Agg_69,338.4834674089952,Aggressive,0.5754985154539047
U_790,31560,31759,Agg_28,362.794369487393,Aggressive,0.5531078980275975
U_791,31600,31799,Agg_29,344.6396929512762,Aggressive,0.5697442763439365
U_792,31640,31839,Agg_116,350.1464381817073,Aggressive,0.5646458755002818
U_793,31680,31879,Agg_31,354.07163164063314,Aggressive,0.5610396230812585
U_794,31720,31919,Agg_51,364.64623824625585,Aggressive,0.5514384485227349
U_795,31760,31959,Agg_52,365.0250267257009,Aggressive,0.5510975940373292
U_796,31800,31999,Agg_68,333.1793642987656,Aggressive,0.5805028584102301
U_797,31840,32039,Agg_69,335.6464821478308,Aggressive,0.5781697789565036
U_798,31880,32079,Agg_70,361.50573055142377,Aggressive,0.5542725801844366
U_799,31920,32119,Agg_149,372.8093334505742,Aggressive,0.5441393182351267
U_800,31960,32159,Agg_2,384.5057358034827,Aggressive,0.5338489102085966
U_801,32000,32199,Agg_169,364.860330610966,Aggressive,0.5512457706673666
U_802,32040,32239,Agg_50,365.6694981945029,Aggressive,0.550518147651429
U_803,32080,32279,Agg_51,371.0954592347913,Aggressive,0.545663743561074
U_804,32120,32319,Agg_52,309.6392868213267,Aggressive,0.6032429590956306
U_805,32160,32359,Agg_4,342.811145360234,Aggressive,0.5714473914751355
U_806,32200,32399,Agg_67,326.3265173821384,Aggressive,0.5870329032492015
U_807,32240,32439,Agg_149,326.4233919556116,Aggressive,0.5869400820071482
U_808,32280,32479,Agg_150,321.2068282718281,Aggressive,0.5919593236889135
U_809,32320,32519,Agg_70,329.26027561555117,Aggressive,0.5842283947901513
U_810,32360,32559,Agg_27,348.8366423663851,Aggressive,0.5658543947525957
U_811,32400,32599,Agg_148,364.0316154725774,Aggressive,0.5519919681597579
U_812,32440,32639,Agg_67,334.4000299900155,Aggressive,0.5793473370865427
U_813,32480,32679,Agg_67,330.3444079873251,Aggressive,0.5831954188245967
U_814,32520,32719,Agg_68,323.18945998296596,Aggressive,0.590046650322815
U_815,32560,32759,Agg_68,371.2191771598446,Aggressive,0.5455535583420789
U_816,32600,32799,Agg_106,358.6566327424789,Aggressive,0.556856330206116
U_817,32640,32839,Agg_107,341.73504514247855,Aggressive,0.572452053360775
U_818,32680,32879,Agg_169,339.6637596252768,Aggressive,0.5743908084028021
U_819,32720,32919,Agg_170,332.98571918565534,Aggressive,0.5806863807806689
U_820,32760,32959,Agg_171,341.77476154402893,Aggressive,0.5724149422120003
U_821,32800,32999,Agg_172,339.66435219492644,Aggressive,0.5743902528106011
U_822,32840,33039,Agg_51,335.36917025274647,Aggressive,0.5784315560553087
U_823,32880,33079,Agg_52,329.0765962216941,Aggressive,0.5844035881622036
U_824,32920,33119,Agg_67,366.96920917540683,Aggressive,0.5493514259310478
U_825,32960,33159,Agg_67,337.3451295624162,Aggressive,0.576568871835471
U_826,33000,33199,Agg_67,325.02679720760517,Aggressive,0.5882796623479214
U_827,33040,33239,Agg_68,319.5665037382882,Aggressive,0.593546454291675
U_828,33080,33279,Agg_67,328.9640278515206,Aggressive,0.5845109818160508
U_829,33120,33319,Agg_68,344.1384683514995,Aggressive,0.5702106129297841
U_830,33160,33359,Agg_29,359.2476934776592,Aggressive,0.5563193290173508
U_831,33200,33399,Agg_106,344.1467348877851,Aggressive,0.5702029186954689
U_832,33240,33439,Agg_50,327.78300217507564,Aggressive,0.5856389066801299
U_833,33280,33479,Agg_51,319.78157827011637,Aggressive,0.5933381122412364
U_834,33320,33519,Agg_52,320.69708640381106,Aggressive,0.5924520801539891
U_835,33360,33559,Agg_68,348.3155425090476,Aggressive,0.5663359208542691
U_836,33400,33599,Agg_70,364.82719873500855,Aggressive,0.5512755841359773
U_837,33440,33639,Agg_27,388.11704890498567,Aggressive,0.5307111948590103
U_838,33480,33679,Agg_24,397.0118580647508,Aggressive,0.5230613023199722
U_839,33520,33719,Agg_67,368.747115325877,Aggressive,0.5477594426054576
U_840,33560,33759,Agg_67,347.82398133922607,Aggressive,0.5667905270934899
U_841,33600,33799,Agg_68,348.54565000835163,Aggressive,0.5661232378502677
U_842,33640,33839,Agg_69,361.05504146419685,Aggressive,0.5546804951717581
U_843,33680,33879,Agg_148,384.49518452829216,Aggressive,0.5338581048864111
U_844,33720,33919,Agg_149,364.0504342986596,Aggressive,0.5519750119772647
U_845,33760,33959,Agg_148,352.38738592002295,Aggressive,0.5625841859201489
U_846,33800,33999,Agg_67,328.21254773209546,Aggressive,0.5852284225501347
U_847,33840,34039,Agg_68,348.358998626974,Aggressive,0.5662957492572597
U_848,33880,34079,Agg_150,347.6489129255247,Aggressive,0.5669525222019186
U_849,33920,34119,Agg_148,346.03783858058347,Aggressive,0.5684454641504744
U_850,33960,34159,Agg_68,344.01803219846863,Aggressive,0.5703227229230862
U_851,34000,34199,Agg_67,349.08988728055346,Aggressive,0.5656205298070237
U_852,34040,34239,Agg_150,356.89134067887767,Aggressive,0.558463253201944
U_853,34080,34279,Agg_67,385.11471608327054,Aggressive,0.5333184959189397
U_854,34120,34319,Agg_67,354.37190399750824,Aggressive,0.560764699544064
U_855,34160,34359,Agg_148,337.5365865508476,Aggressive,0.5763887094934442
U_856,34200,34399,Agg_67,340.6928806422482,Aggressive,0.573426715987462
U_857,34240,34439,Agg_68,358.6408864940738,Aggressive,0.5568706433588662
U_858,34280,34479,Agg_67,345.6400950997669,Aggressive,0.5688146476919476
U_859,34320,34519,Agg_68,350.24206490787714,Aggressive,0.564557744029459
U_860,34360,34559,Agg_67,353.4956366043284,Aggressive,0.5615673702619536
U_861,34400,34599,Agg_68,352.33025572411543,Aggressive,0.5626366525234937
U_862,34440,34639,Agg_67,318.9913137907349,Aggressive,0.594103998570694
U_863,34480,34679,Agg_67,323.77690563772455,Aggressive,0.5894811207727243
U_864,34520,34719,Agg_68,326.5795102223907,Aggressive,0.5867905267724177
U_865,34560,34759,Agg_151,359.0303701238569,Aggressive,0.5565167153361184
U_866,34600,34799,Agg_152,376.7948080171238,Aggressive,0.5406108379006667
U_867,34640,34839,Agg_4,387.63018035279066,Aggressive,0.5311331361459095
U_868,34680,34879,Agg_52,351.30594248672173,Aggressive,0.5635781808636421
U_869,34720,34919,Agg_33,339.1185940217691,Aggressive,0.5749021824059547
U_870,34760,34959,Agg_68,364.87378924756524,Aggressive,0.5512336604752721
U_871,34800,34999,Agg_151,380.274913938176,Aggressive,0.5375484957567987
U_872,34840,35039,Agg_71,398.2536424530409,Aggressive,0.5220021262340927
U_873,34880,35079,Agg_168,375.7399725846847,Aggressive,0.5415424880770162
U_874,34920,35119,Agg_106,353.6225668316745,Aggressive,0.5614510296354968
U_875,34960,35159,Agg_107,349.3883172532145,Aggressive,0.5653450617204352
U_876,35000,35199,Agg_170,352.07778358841716,Aggressive,0.5628685737148813
U_877,35040,35239,Agg_168,325.11751067188123,Aggressive,0.5881925593909232
U_878,35080,35279,Agg_169,323.60347898605704,Aggressive,0.5896480209042753
U_879,35120,35319,Agg_170,333.2482769315678,Aggressive,0.580437562159663
U_880,35160,35359,Agg_171,339.82777582893635,Aggressive,0.5742370476250992
U_881,35200,35399,Agg_32,348.00789460863984,Aggressive,0.5666203974759606
U_882,35240,35439,Agg_25,344.8862550806946,Aggressive,0.5695150162765793
U_883,35280,35479,Agg_67,339.9173186027236,Aggressive,0.5741531210543236
U_884,35320,35519,Agg_67,317.3151860139355,Aggressive,0.5957316946410318
U_885,35360,35559,Agg_69,336.51231603602247,Aggressive,0.5773532105598728
U_886,35400,35599,Agg_67,335.34628301215287,Aggressive,0.578453166464515
U_887,35440,35639,Agg_48,354.12687105274665,Aggressive,0.5609890368334053
U_888,35480,35679,Agg_71,368.90560063130823,Aggressive,0.5476177549009249
U_889,35520,35719,Agg_50,353.5088528603407,Aggressive,0.5615552554943135
U_890,35560,35759,Agg_51,351.221898917644,Aggressive,0.5636555019440407
U_891,35600,35799,Agg_52,320.819432931303,Aggressive,0.5923337730085632
U_892,35640,35839,Agg_67,346.19190485170833,Aggressive,0.568302524987878
U_893,35680,35879,Agg_67,338.8875442617281,Aggressive,0.5751190480939188
U_894,35720,35919,Agg_150,331.42824164436433,Aggressive,0.5821645531318693
U_895,35760,35959,Agg_69,348.67276776977957,Aggressive,0.5660057801140222
U_896,35800,35999,Agg_70,358.310439764345,Aggressive,0.5571711003970518
U_897,35840,36039,Agg_168,350.1023793541647,Aggressive,0.5646864856114594
U_898,35880,36079,Agg_169,315.7446731412483,Aggressive,0.5972608741531298
U_899,35920,36119,Agg_170,311.82921050333397,Aggressive,0.6010904018790291
U_900,35960,36159,Agg_170,320.9346393369079,Aggressive,0.5922223918444309
U_901,36000,36199,Agg_172,342.64280834978604,Aggressive,0.5716044367954632
U_902,36040,36239,Agg_173,375.2264839648789,Aggressive,0.5419965915744189
U_903,36080,36279,Agg_49,351.2958456170217,Aggressive,0.5635874695429028
U_904,36120,36319,Agg_50,327.05460811074886,Aggressive,0.5863356358519969
U_905,36160,36359,Agg_108,343.1347041987148,Aggressive,0.5711456574370305
U_906,36200,36399,Agg_106,373.4596752110096,Aggressive,0.5435619794714577
U_907,36240,36439,Agg_168,375.18884566563844,Aggressive,0.5420298919669467
U_908,36280,36479,Agg_168,353.01099679750274,Aggressive,0.5620117990767416
U_909,36320,36519,Agg_169,336.8541017886937,Aggressive,0.5770311898055592
U_910,36360,36559,Agg_168,291.9876652624466,Aggressive,0.6208772541037083
U_911,36400,36599,Agg_170,303.5057347582474,Aggressive,0.609312972896672
U_912,36440,36639,Agg_170,303.36968806170114,Aggressive,0.6094483004140349
U_913,36480,36679,Agg_51,306.6304592382221,Aggressive,0.6062130241766525
U_914,36520,36719,Agg_52,318.9799954299805,Aggressive,0.5941149749595667
U_915,36560,36759,Agg_68,347.20675621874057,Aggressive,0.5673618668428133
U_916,36600,36799,Agg_68,341.45418258968994,Aggressive,0.5727145610199347
U_917,36640,36839,Agg_67,343.6532799515559,Aggressive,0.5706623930956649
U_918,36680,36879,Agg_69,344.4372747826419,Aggressive,0.5699325591569263
U_919,36720,36919,Agg_67,340.65295542600506,Aggressive,0.5734640882006118
U_920,36760,36959,Agg_67,319.2300633058902,Aggressive,0.5938725098604107
U_921,36800,36999,Agg_68,324.05023302151045,Aggressive,0.5892181753403374
U_922,36840,37039,Agg_69,325.72948282613805,Aggressive,0.5876052813621014
U_923,36880,37079,Agg_148,339.8430520076694,Aggressive,0.5742227287140975
U_924,36920,37119,Agg_68,365.2689866208627,Aggressive,0.5508781772014675
U_925,36960,37159,Agg_168,354.3063543325415,Aggressive,0.5608247040470894
U_926,37000,37199,Agg_169,332.91373213711944,Aggressive,0.5807546195192569
U_927,37040,37239,Agg_169,329.27640907076415,Aggressive,0.584213009212893
U_928,37080,37279,Agg_106,333.74491379714027,Aggressive,0.5799672048426372
U_929,37120,37319,Agg_51,356.0734939317323,Aggressive,0.55920929974414
U_930,37160,37359,Agg_52,353.7527572255269,Aggressive,0.5613317258723347
U_931,37200,37399,Agg_67,354.03804821689266,Aggressive,0.5610703797908954
U_932,37240,37439,Agg_67,336.0254309456158,Aggressive,0.5778122501229231
U_933,37280,37479,Agg_67,331.40801320252194,Aggressive,0.5821837762938407
U_934,37320,37519,Agg_68,340.96321219556734,Aggressive,0.5731737347511229
U_935,37360,37559,Agg_148,329.88790942078083,Aggressive,0.5836301540252202
U_936,37400,37599,Agg_149,339.3361217463457,Aggressive,0.5746980833773856
U_937,37440,37639,Agg_68,354.0430736777111,Aggressive,0.5610657772154387
U_938,37480,37679,Agg_71,357.10743603358253,Aggressive,0.558266295529143
U_939,37520,37719,Agg_168,352.6833227880969,Aggressive,0.5623124849644358
U_940,37560,37759,Agg_108,358.10527418626776,Aggressive,0.5573577277388039
U_941,37600,37799,Agg_168,286.88864407331727,Aggressive,0.6260665767054117
U_942,37640,37839,Agg_169,307.95115617826315,Aggressive,0.6049075452874187
U_943,37680,37879,Agg_105,326.3716155535869,Aggressive,0.5869896902054248
U_944,37720,37919,Agg_168,319.7209589727697,Aggressive,0.5933968265694284
U_945,37760,37959,Agg_169,323.8946089165104,Aggressive,0.5893678739029331
U_946,37800,37999,Agg_170,318.58176495938596,Aggressive,0.5945013024516375
U_947,37840,38039,Agg_51,300.0212520518946,Aggressive,0.6127885256831914
U_948,37880,38079,Agg_51,317.3484188166993,Aggressive,0.5956993788075015
U_949,37920,38119,Agg_67,327.9081037226742,Aggressive,0.5855193269066427
U_950,37960,38159,Agg_148,309.90219730300635,Aggressive,0.6029841280059858
U_951,38000,38199,Agg_48,334.49170441587785,Aggressive,0.5792606480482608
U_952,38040,38239,Agg_150,369.57083490113126,Aggressive,0.5470234274034357
U_953,38080,38279,Agg_6,408.78799806645526,Aggressive,0.5131027189068232
U_954,38120,38319,Agg_52,338.82259950116656,Aggressive,0.5751800206437724
U_955,38160,38359,Agg_52,324.19747816558066,Aggressive,0.5890765717090807
U_956,38200,38399,Agg_69,334.16960061152315,Aggressive,0.579565292674944
U_957,38240,38439,Agg_69,324.55339215789826,Aggressive,0.5887344346421496
U_958,38280,38479,Agg_70,334.5935396071713,Aggressive,0.5791643660092468
U_959,38320,38519,Agg_71,340.64832815438854,Aggressive,0.5734684197405681
U_960,38360,38559,Agg_168,324.353018964155,Aggressive,0.5889270272214846
U_961,38400,38599,Agg_169,329.5507785509976,Aggressive,0.5839514203555097
U_962,38440,38639,Agg_170,311.15782685373455,Aggressive,0.6017495120564008
U_963,38480,38679,Agg_169,320.8757292758899,Aggressive,0.5922793432757247
U_964,38520,38719,Agg_170,332.8771216401896,Aggressive,0.5807893268120123
U_965,38560,38759,Agg_51,337.39448394131375,Aggressive,0.5765224236391551
U_966,38600,38799,Agg_52,328.28669866345024,Aggressive,0.5851575912517607
U_967,38640,38839,Agg_67,362.54187275926444,Aggressive,0.5533359136389777
U_968,38680,38879,Agg_148,330.8954894858715,Aggressive,0.5826710412871409
U_969,38720,38919,Agg_148,304.19473868296865,Aggressive,0.6086280725494073
U_970,38760,38959,Agg_149,301.6991336330363,Aggressive,0.6111124763592756
U_971,38800,38999,Agg_148,330.45127593565087,Aggressive,0.5830936925450174
U_972,38840,39039,Agg_67,344.21877422630115,Aggressive,0.5701358711191793
U_973,38880,39079,Agg_68,323.75449807369466,Aggressive,0.5895026824208628
U_974,38920,39119,Agg_69,326.6158264161599,Aggressive,0.5867557427332473
U_975,38960,39159,Agg_150,341.5649314115922,Aggressive,0.5726110354690128
U_976,39000,39199,Agg_148,338.42601268327707,Aggressive,0.5755524913416762
U_977,39040,39239,Agg_149,359.775253514447,Aggressive,0.5558404580356726
U_978,39080,39279,Agg_67,339.1131342444119,Aggressive,0.5749073060658159
U_979,39120,39319,Agg_67,350.11844042048085,Aggressive,0.5646716813910693
U_980,39160,39359,Agg_68,342.96130504619975,Aggressive,0.571307340593458
U_981,39200,39399,Agg_68,318.7292436873193,Aggressive,0.594358202533633
U_982,39240,39439,Agg_68,341.7611697894696,Aggressive,0.5724276421256612
U_983,39280,39479,Agg_69,338.2378723333903,Aggressive,0.5757292753758838
U_984,39320,39519,Agg_70,344.18204768178197,Aggressive,0.5701700518165068
U_985,39360,39559,Agg_68,367.45002922453114,Aggressive,0.5489204312892116
U_986,39400,39599,Agg_148,350.39137119720385,Aggressive,0.5644201679228101
U_987,39440,39639,Agg_67,346.989001549819,Aggressive,0.5675635707313663
U_988,39480,39679,Agg_148,342.9145629114745,Aggressive,0.5713509323511299
U_989,39520,39719,Agg_149,349.0081350899348,Aggressive,0.5656960152149555
U_990,39560,39759,Agg_48,359.0322351354612,Aggressive,0.5565150211209884
U_991,39600,39799,Agg_49,377.49675092487354,Aggressive,0.539991757266527
U_992,39640,39839,Agg_50,373.2614028828847,Aggressive,0.5437379301410714
U_993,39680,39879,Agg_51,367.8911494715623,Aggressive,0.5485253199401853
U_994,39720,39919,Agg_33,341.67728257533014,Aggressive,0.5725060312060094
U_995,39760,39959,Agg_150,330.12502522530264,Aggressive,0.583404302179062
