time,seconds_elapsed,magneticBearing
1781099241902217500,5.342217529296875,325.365783770121
1781099241927292400,5.36729248046875,320.23043383998447
1781099241952367900,5.392367919921875,314.0491934024772
1781099241977442800,5.41744287109375,308.8867748594276
1781099242002518000,5.44251806640625,304.4850816605756
1781099242027593700,5.46759375,302.81497084611976
1781099242052669000,5.4926689453125,302.0186528203708
1781099242077744600,5.51774462890625,303.4528304875972
1781099242102819800,5.54281982421875,303.7035742800967
1781099242127894800,5.567894775390625,303.8743930502575
1781099242152970800,5.592970703125,304.2748420783294
1781099242178045700,5.618045654296875,304.4989807932662
1781099242203122000,5.643121826171875,304.262779041411
1781099242228196900,5.66819677734375,304.2970414806173
1781099242253272800,5.69327294921875,304.24293292035185
1781099242278347800,5.71834765625,304.34310525430607
1781099242303423000,5.743423095703125,304.6393896214027
1781099242328499000,5.7684990234375,304.60561931981306
1781099242353574000,5.793573974609375,304.7795771612765
1781099242378649900,5.81864990234375,304.85614166920686
1781099242403724800,5.843724853515625,305.2262591391948
1781099242428800800,5.86880078125,305.55143635696004
1781099242453875700,5.893875732421875,305.6420587606327
1781099242478950700,5.91895068359375,306.041083055298
1781099242504027000,5.94402685546875,306.26302447974774
1781099242529101800,5.969101806640625,306.43978993817575
1781099242554177800,5.994177734375,306.6033763875248
1781099242579252700,6.019252685546875,306.3646851353727
1781099242604329000,6.044328857421875,306.08517387200845
1781099242629404000,6.06940380859375,306.046158906166
1781099242654478800,6.094478759765625,305.5111346252463
1781099242679554800,6.119554931640625,305.1458270041507
1781099242704630000,6.144630126953125,304.60855006048604
1781099242729705700,6.169705810546875,304.3051510289889
1781099242754780700,6.19478076171875,303.92865552416765
1781099242779857000,6.21985693359375,303.8487786291
1781099242804931800,6.244931884765625,303.63526790187046
1781099242830006800,6.2700068359375,303.62477513632984
1781099242855082800,6.295082763671875,303.66421302649377
1781099242880158000,6.320157958984375,303.9280690883631
1781099242905234000,6.34523388671875,304.0044426910108
1781099242930308900,6.370308837890625,304.2995554158331
1781099242955384600,6.395384521484375,304.44789165845384
1781099242980460500,6.42046044921875,304.6529438723289
1781099243005535500,6.445535400390625,304.79900785241296
1781099243030611500,6.470611572265625,304.8648892372553
1781099243055686400,6.495686279296875,304.7040211608546
1781099243080762600,6.5207626953125,305.0011090489036
1781099243105837600,6.545837646484375,304.98482293337804
1781099243130912500,6.57091259765625,305.0381661761039
1781099243155988700,6.59598876953125,304.90902940180126
1781099243181063700,6.621063720703125,304.8979181369067
1781099243206139600,6.6461396484375,305.10051154759935
1781099243231214600,6.671214599609375,305.05796962329754
1781099243256289500,6.69628955078125,304.89287428350366
1781099243281365800,6.72136572265625,304.9167851861501
1781099243306440700,6.746440673828125,304.8289480497035
1781099243331516400,6.771516357421875,304.60818151218643
1781099243356591600,6.796591552734375,304.78138046178066
1781099243381666600,6.82166650390625,304.69541203568843
1781099243406742500,6.846742431640625,304.59973551885946
1781099243431817500,6.8718173828125,304.44624460768654
1781099243456893700,6.896893798828125,304.602241214732
1781099243481968600,6.92196875,304.769151902966
1781099243507043600,6.947043701171875,304.90623683963736
1781099243532119600,6.97211962890625,305.1414251551708
1781099243557194500,6.997194580078125,305.37218008631237
1781099243582270700,7.022270751953125,305.5907000108311
1781099243607345700,7.047345703125,305.4529803493256
1781099243632420600,7.072420654296875,307.52239337998617
1781099243657496600,7.09749658203125,306.6689068128799
1781099243682571800,7.12257177734375,305.8758166348681
1781099243707647500,7.1476474609375,305.7385771767862
1781099243732722400,7.172722412109375,305.48296556546364
1781099243757797400,7.19779736328125,305.71808876731785
1781099243782873600,7.22287353515625,305.78334617295934
1781099243807948500,7.247948486328125,305.6747651610829
1781099243833024500,7.2730244140625,305.42965327596204
1781099243858099700,7.298099609375,305.57806384651064
1781099243883174700,7.323174560546875,305.19182041449164
1781099243908250600,7.348250732421875,305.40117978488036
1781099243933325600,7.37332568359375,305.33141622248763
1781099243958400500,7.398400390625,305.5454178951765
1781099243983476500,7.4234765625,305.40198375537307
1781099244008551400,7.448551513671875,305.32227659163397
1781099244033627400,7.47362744140625,305.5060996415101
1781099244058702600,7.49870263671875,305.47622807082456
1781099244083777500,7.523777587890625,305.7514310344576
1781099244108853200,7.548853271484375,305.71739828871887
1781099244133928400,7.573928466796875,305.7895557581953
1781099244159004400,7.59900439453125,306.11311428835126
1781099244184079400,7.624079345703125,306.3142587315482
1781099244209154300,7.649154296875,305.9744387274157
1781099244234230500,7.67423046875,305.93196911976463
1781099244259305500,7.699305419921875,305.86910680531724
1781099244284381400,7.72438134765625,305.85595107967254
1781099244309456400,7.749456298828125,305.95445577351614
1781099244334531600,7.774531494140625,306.1292497094133
1781099244359607600,7.799607666015625,306.5500231730929
1781099244384682500,7.8246826171875,307.0280666936296
1781099244409757400,7.84975732421875,307.8124640664553
1781099244434833400,7.87483349609375,308.072161334092
1781099244459908600,7.89990869140625,307.9889352059828
1781099244484984300,7.924984375,308.3956006405424
1781099244510059300,7.950059326171875,308.5039224793019
1781099244535134500,7.975134521484375,308.62977324142093
1781099244560210400,8.00021044921875,308.4347084215552
1781099244585285400,8.025285400390626,308.4049337396476
1781099244610361600,8.050361572265626,308.55149579025124
1781099244635436500,8.0754365234375,308.5984153915279
1781099244660511500,8.100511474609375,308.71901378669185
1781099244685587500,8.12558740234375,308.9145627748335
1781099244710662400,8.150662353515624,308.53491780911224
1781099244735737600,8.175737548828126,308.3835950752752
1781099244760813600,8.2008134765625,307.9591320161948
1781099244785888500,8.225888427734375,307.6029011898982
1781099244810964200,8.250964111328125,307.32843900129404
1781099244836039400,8.276039306640625,307.5373921269161
1781099244861114600,8.301114501953125,307.5155168525763
1781099244886190300,8.3261904296875,307.59241147113454
1781099244911265300,8.351265380859376,307.5943011018892
1781099244936341500,8.376341552734376,307.81754547966494
1781099244961416700,8.401416748046875,307.8881473793011
1781099244986491600,8.42649169921875,307.89454279330045
1781099245011567600,8.451567626953125,307.88507928116485
1781099245036642600,8.476642578125,308.0566513425855
1781099245061717500,8.501717529296876,308.0452734245026
1781099245086793700,8.526793701171876,307.98850898854323
1781099245111868700,8.55186865234375,308.282830124065
1781099245136944600,8.576944580078125,308.3964701207096
1781099245162019800,8.602019775390625,308.5180467653104
1781099245187094800,8.6270947265625,308.36073190437594
1781099245212170500,8.65217041015625,308.2410760136642
1781099245237245400,8.677245361328126,308.40788862034134
1781099245262320600,8.702320556640625,308.2404550150906
1781099245287396600,8.727396728515625,308.19434489005823
1781099245312471600,8.752471435546875,308.0676239553589
1781099245337547500,8.777547607421875,308.50854472928506
1781099245362622700,8.802622802734374,308.5289337300294
1781099245387697700,8.82769775390625,308.55535773948236
1781099245412773600,8.852773681640626,308.7056809687397
1781099245437848600,8.8778486328125,308.97195307389865
1781099245462923500,8.902923583984375,309.1667454543087
1781099245487999700,8.927999755859375,308.98699029098833
1781099245513074700,8.95307470703125,308.6380146565006
1781099245538150700,8.978150634765624,308.41697045350827
1781099245563225600,9.0032255859375,308.4892068775523
1781099245588300800,9.02830078125,308.2490013392769
1781099245613376500,9.05337646484375,308.0018127614755
1781099245638451500,9.078451416015625,307.6818452174359
1781099245663526700,9.103526611328125,307.55159202581666
1781099245688602600,9.1286025390625,307.5712057264646
1781099245713677600,9.153677490234376,307.53413236332125
1781099245738753500,9.17875341796875,307.2884606988447
1781099245763828500,9.203828369140625,307.2387859883256
1781099245788903700,9.228903564453125,307.682750232662
1781099245813979600,9.253979736328125,307.64993559687116
1781099245839054600,9.2790546875,308.05058045440785
1781099245864130800,9.304130859375,308.15037648582995
1781099245889205800,9.329205810546876,308.43142184170085
1781099245914280700,9.35428076171875,308.7272347189524
1781099245939356700,9.379356689453125,308.8530788588994
1781099245964432000,9.404431884765625,309.24847059398223
1781099245989506800,9.4295068359375,309.4864751330705
1781099246014582500,9.45458251953125,309.61952353472526
1781099246039657500,9.479657470703126,309.54357846219125
1781099246064733700,9.504733642578126,309.7242154658286
1781099246089808600,9.52980859375,310.19125114686113
1781099246114883600,9.554883544921875,310.41487643494884
1781099246139959800,9.579959716796875,309.7103694524528
1781099246165034800,9.60503466796875,309.5875247145175
1781099246190109700,9.630109619140624,309.5113311054026
1781099246215185700,9.655185546875,309.3444750051378
1781099246240260600,9.680260498046875,309.4846876306502
1781099246265336800,9.7053369140625,309.56952712017943
1781099246290411800,9.730411865234375,309.5072590166733
1781099246315486700,9.75548681640625,309.64562060359657
1781099246340563000,9.78056298828125,309.86807909569166
1781099246365638000,9.805637939453124,309.93837431446934
1781099246390712800,9.830712890625,310.37172457540663
1781099246415788500,9.85578857421875,310.49771559898664
1781099246440863500,9.880863525390625,310.97697463267735
1781099246465939700,9.905939697265625,311.0604350288928
1781099246491014700,9.9310146484375,311.2591826481112
1781099246516089600,9.956089599609374,311.542441138873
1781099246541165600,9.98116552734375,311.4909860216259
1781099246566240800,10.00624072265625,311.9186605456614
1781099246591316700,10.031316650390625,312.05286745652165
1781099246616391700,10.0563916015625,312.48279825484246
1781099246641466600,10.081466552734375,312.78587402084355
1781099246666542800,10.10654296875,312.98598567007
1781099246691617800,10.13161767578125,313.33486758429143
1781099246716693800,10.15669384765625,314.05347658517303
1781099246741768700,10.181768798828125,314.5202460108539
1781099246766844000,10.206843994140625,314.73481952624434
1781099246791919600,10.231919677734375,315.33739465716536
1781099246816994600,10.25699462890625,315.63956379263834
1781099246842070800,10.28207080078125,316.1131452550365
1781099246867145700,10.307145751953126,316.4627417776332
1781099246892220700,10.332220703125,316.7663660371344
1781099246917296600,10.357296630859375,317.0615160206449
1781099246942371600,10.38237158203125,317.4258189376291
1781099246967445800,10.40744580078125,317.6146032479264
1781099246992522000,10.43252197265625,317.60407130906947
1781099247017597000,10.457596923828126,317.1553308806554
1781099247042673000,10.4826728515625,315.88239293360107
1781099247067748000,10.507748046875,313.68810759450326
1781099247092823000,10.532822998046875,311.7705486910246
1781099247117899000,10.55789892578125,310.0360082679725
1781099247142974000,10.582973876953124,307.25059866815417
1781099247168050200,10.60805029296875,306.2146410025029
1781099247193125000,10.633125,305.36952316336277
1781099247218200000,10.658199951171875,305.0855058780087
1781099247243275800,10.68327587890625,305.66504727580826
1781099247268351000,10.70835107421875,306.1843110167757
1781099247293427000,10.733427001953125,306.94526369637975
1781099247318502000,10.758501953125,307.60601196544576
1781099247343576800,10.783576904296876,308.18707962072403
1781099247368653000,10.808653076171876,310.2558215579441
1781099247393728000,10.83372802734375,311.0733336050417
1781099247418804000,10.858803955078125,311.01723450639145
1781099247443879000,10.88387890625,310.6918944674652
1781099247468953900,10.908953857421874,310.6746162155594
1781099247494030000,10.934030029296874,310.80351023899834
1781099247519105000,10.95910498046875,311.4851765671037
1781099247544181000,10.984180908203125,311.8110015422998
1781099247569256200,11.009256103515625,311.8084203624234
1781099247594331100,11.0343310546875,312.4646081315786
1781099247619406800,11.05940673828125,312.3795684934329
1781099247644481800,11.084481689453124,312.76915640167135
1781099247669558000,11.10955810546875,312.5716937028949
1781099247694633000,11.134633056640626,312.6776496600936
1781099247719708000,11.1597080078125,312.4306790655117
1781099247744784000,11.184783935546875,312.61514477692106
1781099247769859000,11.209859130859375,313.3453544377937
1781099247794935000,11.23493505859375,313.3203720139552
1781099247820010000,11.260010009765624,313.5083541210256
1781099247845086000,11.2850859375,314.09881772270575
1781099247870161200,11.3101611328125,313.82309021945844
1781099247895236000,11.335236083984375,314.00544778045196
1781099247920311800,11.360311767578125,313.7774864704244
1781099247945387000,11.385386962890625,313.3025006440304
1781099247970463700,11.410463623046875,313.38090525951975
1781099247995539000,11.4355390625,313.4330261389286
1781099248020614000,11.46061376953125,313.5791771793959
1781099248045689900,11.48568994140625,313.8518783762378
1781099248070764800,11.510764892578125,313.7769386387623
1781099248095841000,11.535841064453125,313.6677314132342
1781099248120916000,11.560916015625,313.5313913310013
1781099248145991000,11.585990966796874,313.2005416590468
1781099248171067000,11.61106689453125,312.891308180795
1781099248196141800,11.636141845703126,312.8851748893003
1781099248221217800,11.6612177734375,312.26967423732543
1781099248246292700,11.686292724609375,311.4358240868021
1781099248271368700,11.71136865234375,310.8367271804473
1781099248296444000,11.73644384765625,309.77806406756815
1781099248321518800,11.761518798828124,309.11736811285584
1781099248346594800,11.7865947265625,307.595912383784
1781099248371669800,11.811669677734375,306.5350916870793
1781099248396746000,11.83674609375,305.10992775246933
1781099248421821000,11.861821044921875,304.5061111811975
1781099248446895900,11.886895751953125,304.08348376218856
1781099248471971800,11.911971923828125,304.57524963993075
1781099248497047000,11.937047119140624,304.7350580363724
1781099248522122800,11.962122802734376,304.29097941131903
1781099248547197700,11.98719775390625,303.84909027440386
1781099248572273700,12.012273681640625,303.574553305872
1781099248597348900,12.037348876953125,303.4947810682313
1781099248622423800,12.062423828125,304.2194248016813
1781099248647499800,12.087499755859374,303.97357057418384
1781099248672574700,12.11257470703125,303.68664867175903
1781099248697651000,12.13765087890625,303.705911335802
1781099248722726000,12.162725830078125,303.058354437533
1781099248747801900,12.1878017578125,302.95378662888845
1781099248772876800,12.212876708984375,302.38557772267563
1781099248797952000,12.237951904296875,302.1659815828441
1781099248823028000,12.263028076171874,302.0268964974737
1781099248848103000,12.28810302734375,302.2346460758978
1781099248873178600,12.3131787109375,302.0810572727639
1781099248898253800,12.33825390625,301.9802341371483
1781099248923329800,12.363329833984375,301.77773881674716
1781099248948404000,12.388404052734375,301.4085766481029
1781099248973479000,12.41347900390625,300.81358303930983
1781099248998555100,12.43855517578125,300.5851121345774
1781099249023630000,12.463630126953126,299.8089984441772
1781099249048706000,12.4887060546875,299.46599206252665
1781099249073781000,12.513781005859375,299.39565660625567
1781099249098857200,12.538857177734375,298.56629644182016
1781099249123932200,12.56393212890625,298.827666637112
1781099249149007000,12.589007080078124,298.72406758259956
1781099249174083000,12.6140830078125,298.5735492289962
1781099249199158300,12.639158203125,298.7238716959052
1781099249224234000,12.66423388671875,299.3046692930225
1781099249249309200,12.68930908203125,299.5795586022614
1781099249274385000,12.714385009765625,300.30919506961834
1781099249299460000,12.739460205078124,300.44496471288835
1781099249324536000,12.7645361328125,301.7456294162003
1781099249349611000,12.789611083984376,302.20965795447614
1781099249374686000,12.81468603515625,302.89996768867945
1781099249399762200,12.83976220703125,304.02136487253233
1781099249424837000,12.864837158203125,304.6124253754065
1781099249449913000,12.8899130859375,304.3225700224847
1781099249474988000,12.914988037109374,305.06454463887917
1781099249500064300,12.940064208984374,305.5480385804419
1781099249525139200,12.96513916015625,305.9587046803325
1781099249550214100,12.990214111328125,306.39232851940324
1781099249575290000,13.0152900390625,306.7165086637371
1781099249600365000,13.040364990234375,306.6224360501741
1781099249625441000,13.06544091796875,306.98312268313384
1781099249650516000,13.090515869140624,307.670876443557
1781099249675592200,13.11559228515625,309.02597932837455
1781099249700667100,13.140667236328126,309.74090477231255
1781099249725743000,13.1657431640625,311.51697892410505
1781099249750818000,13.190818115234375,312.50111346843113
1781099249775893000,13.21589306640625,314.0803115712762
1781099249800969200,13.24096923828125,315.3728533761422
1781099249826044200,13.266044189453124,317.0060272331276
1781099249851119900,13.291119873046876,318.48057640118816
1781099249876195000,13.316195068359375,319.46146003983074
1781099249901271000,13.34127099609375,321.1091740742317
1781099249926346000,13.366345947265625,322.3431974424293
1781099249951422500,13.39142236328125,323.94504630363025
1781099249976497400,13.416497314453125,324.93551428932767
1781099250001572600,13.441572509765624,325.7579433171994
1781099250026648600,13.466648681640624,326.59769967872376
1781099250051723500,13.4917236328125,326.92983989250894
1781099250076799500,13.516799560546875,327.46658065266513
1781099250101874700,13.541874755859375,327.50470481245554
1781099250126950400,13.566950439453125,327.79380513056196
1781099250152025300,13.592025390625,327.82507678370484
1781099250177101600,13.6171015625,327.6912967114919
1781099250202176500,13.642176513671876,327.5662517627799
1781099250227251500,13.66725146484375,327.3430894311464
1781099250252327400,13.692327392578125,327.0906664656642
1781099250277402400,13.71740234375,326.729325851467
1781099250302478600,13.742478515625,326.20397800308376
1781099250327553500,13.767553466796874,325.39737504554654
1781099250352629500,13.79262939453125,324.25223328977836
1781099250377704400,13.817704345703126,322.7967581462978
1781099250402780400,13.842780517578126,321.06010250025156
1781099250427855600,13.867855712890625,320.07780172494563
1781099250452931300,13.892931396484375,318.30283778784366
1781099250478006500,13.918006591796875,317.0788605937314
1781099250503081500,13.94308154296875,316.838033705254
1781099250528157400,13.968157470703124,315.6660520050655
1781099250553232400,13.993232421875,315.56228014576743
1781099250578308600,14.01830859375,314.39653861518656
1781099250603383600,14.043383544921875,313.89045568107986
1781099250628459500,14.06845947265625,313.4942785131699
1781099250653534500,14.093534423828125,312.6525629084615
1781099250678610700,14.118610595703124,277.2116919702524
1781099250703685600,14.143685546875,277.3288399262841
1781099250728761300,14.16876123046875,277.8514645657176
1781099250753836300,14.193836181640625,277.758349371126
1781099250778912500,14.21891259765625,277.84339034367315
1781099250803987500,14.243987548828125,277.9104983990127
1781099250829062400,14.2690625,277.30362074814883
1781099250854138600,14.294138671875,277.0220283167037
1781099250879213600,14.319213623046876,276.7397798791635
1781099250904289500,14.34428955078125,277.5655264686021
1781099250929364500,14.369364501953125,277.6655111992211
1781099250954440400,14.3944404296875,277.71152726939476
1781099250979515600,14.419515625,277.9145885151206
1781099251004591400,14.44459130859375,277.9722622132689
1781099251029666300,14.469666259765624,277.74709955968035
1781099251054742500,14.494742431640624,277.72967305608233
1781099251079817500,14.5198173828125,277.29945062753995
1781099251104893400,14.5448935546875,288.66582431750294
1781099251129968400,14.569968505859375,288.3754617353845
1781099251155043300,14.595043212890625,288.0514431133694
1781099251180119600,14.62011962890625,287.869182901759
1781099251205194500,14.645194580078124,287.6726773973289
1781099251230270500,14.6702705078125,287.32014944765274
1781099251255345400,14.695345458984375,286.97988842515736
1781099251280421400,14.72042138671875,287.184056457572
1781099251305496600,14.74549658203125,287.39771917366676
1781099251330572300,14.770572265625,287.237422108061
