time,seconds_elapsed,z,y,x
1781099236662109700,0.102109619140625,0.0005254416610114276,0.04222681745886803,-0.01774384267628193
1781099236687184600,0.1271845703125,-0.009892844595015049,0.014592790976166725,-0.023566579446196556
1781099236712259600,0.152259521484375,-0.026621224358677864,-0.02742816135287285,0.011494203470647335
1781099236737334500,0.17733447265625,-0.023024359717965126,-0.006568686570972204,-0.001389371114782989
1781099236762409700,0.20240966796875,-0.028301678597927094,-0.01949167624115944,-0.03340376168489456
1781099236787484700,0.227484619140625,-0.016577644273638725,-0.0523364394903183,-0.04595896974205971
1781099236812559600,0.2525595703125,-0.0031619712244719267,-0.06314248591661453,0.02430161088705063
1781099236837634600,0.277634521484375,-0.01173282228410244,-0.06415341794490814,0.06254833191633224
1781099236862709500,0.30270947265625,-0.016643159091472626,-0.011323761194944382,0.034323617815971375
1781099236887784400,0.327784423828125,-0.010457967408001423,0.040406279265880585,-0.02893790788948536
1781099236912859600,0.352859619140625,0.003478088416159153,0.06305087357759476,-0.041782066226005554
1781099236937934600,0.3779345703125,-0.0026173547375947237,0.00561207951977849,-0.009750365279614925
1781099236963008800,0.4030087890625,-0.0035124430432915688,0.0250246599316597,0.018323613330721855
1781099236988083700,0.428083740234375,0.007759918924421072,0.06312756985425949,0.00012863067968282849
1781099237013159000,0.453158935546875,0.008006527088582516,0.05805877596139908,-0.016865799203515053
1781099237038233900,0.47823388671875,-0.0011014834744855762,0.03263384476304054,0.027113109827041626
1781099237063309800,0.503309814453125,-0.017552629113197327,0.015450594946742058,0.0786370187997818
1781099237088384800,0.528384765625,-0.011473963037133217,0.06906775385141373,0.045095305889844894
1781099237113459700,0.553459716796875,-0.010427873581647873,0.08414923399686813,0.0085426215082407
1781099237138535000,0.578534912109375,-0.022418489679694176,0.04285958409309387,0.016344884410500526
1781099237163609900,0.60360986328125,-0.03308418393135071,0.044386640191078186,-0.004918325692415237
1781099237188685000,0.62868505859375,-0.02893657609820366,0.07960374653339386,-0.06220132112503052
1781099237213760000,0.653760009765625,-0.023838752880692482,0.027056651189923286,-0.02586541883647442
1781099237238835000,0.6788349609375,-0.031923577189445496,-0.07127205282449722,0.056604158133268356
1781099237263910000,0.703909912109375,-0.018439993262290955,-0.20917825400829315,0.03995354101061821
1781099237288984800,0.72898486328125,-0.0004516721237450838,-0.22454681992530823,-0.025645442306995392
1781099237314060000,0.75406005859375,0.009166067466139793,-0.01564979925751686,-0.1359594315290451
1781099237339135000,0.779135009765625,0.002716158051043749,0.1511136144399643,-0.19642969965934753
1781099237364211000,0.8042109375,0.025188444182276726,0.14477236568927765,-0.09366737306118011
1781099237389286000,0.829285888671875,0.01224734541028738,0.06920064240694046,0.009617473930120468
